420157,Open Item
420157,Rice
420206,Bo Dea Jji Gea
420203,Bo Dea Jji Gea
420203,Go Dung Uh Goo E
420203,7-up
420167,Bo Dea Jji Gea
420167,Bul Go Gi
420179,Bo Dea Jji Gea
420179,Nestea
420213,Juk Suk Bool Go Gi
420213,Seafood Pancake
420213,Kokanee
420190,Gam Ja Tang
420190,Soon Dea Jup Si
420190,Dol Sot Bi Bim Bam
420202,Gam Ja Tang
420202,Seafood Soon Do Boo
420202,Bul Go Gi
420188,Gam Ja Tang
420188,Jap Chea
420188,Bi Bim Bab
420188,Dda Ro Gook Bab
420188,Dak Bool Go Gee
420171,Gam Ja Tang
420171,Go Dung Uh Goo E
420171,Dduc Dan Doo Gook
420171,Dook Bea Gi Bol Goo Gi
420156,Gam Ja Tang
420156,Seafood Pancake
420166,Soon Dea Jup Si
420166,Mushroom Soon Doo Bu
420174,Soon Dea Jup Si
420174,Mushroom Soon Doo Bu
420174,Sal Go Gi Gook Su
420230,Seafood Pancake
420230,Mak Kul Ri
420230,Dak Bool Go Gee
420181,Seafood Pancake
420181,Jap Chea
420181,Go Dung Uh Goo E
420181,Squid Bool Go Gi
420237,Seafood Pancake
420237,Jap Chea
420237,Kal Koc Soo
420237,Goon Man Doo
420237,Dduc Dan Doo Gook
420237,Cham Soju
420237,Seafood Soon Do Boo
420237,Max 330ml
420237,Spicy Dal Gal Bi
420237,Dak Bool Go Gee
420238,Seafood Pancake
420238,Gal Bi Tang
420238,Mak Kul Ri
420238,Dak Bool Go Gee
420173,Soy Soon Doo Boo
420173,Gal Bi Tang
420173,Pork Bool Go Gee
420233,Kim Chi Soon Doo Boo
420233,Goon Man Doo
420233,Dda Ro Gook Bab
420233,Nestea
420209,Kim Chi Soon Doo Boo
420209,Dol Sot Bi Bim Bam
420180,Seafood Pancake
420180,Jap Chea
420180,Goon Man Doo
420180,LA Galbi
420234,Soon Dea Jup Si
420234,Kal Koc Soo
420211,Soon Dea Jup Si
420211,Gal Bi Tang
420211,Dak Bool Go Gee
420162,Jap Chea
420178,Jap Chea
420178,Seafood Soon Do Boo
420178,Mushroom Soon Doo Bu
420231,Bul Nak Jun Gol
420153,Bul Nak Jun Gol
420153,ChuUm ChuRum
420170,Goon Man Doo
420170,Diet Coke
420170,Assorted Soon Do Boo
420223,Jjin Man Doo
420223,coca-cola
420223,Max 330ml
420223,Spicy Dal Gal Bi
420222,Jjin Man Doo
420222,Mul Nyng Myun
420222,Canadian Pitcher
420222,ChuUm ChuRum
420222,LA Galbi
420161,Jjin Man Doo
420161,Seafood Soon Do Boo
420161,Assorted Soon Do Boo
420207,Goon Man Doo
420207,Kal Koc Soo
420207,Squid Bool Go Gi
420182,Bi Bim Neng Myun
420182,Spicy Dal Gal Bi
420168,Gal Bi Tang
420168,Mushroom Soon Doo Bu
420189,Go Dung Uh Goo E
420189,Dol Sot Bi Bim Bam
420189,Kokanee
420189,Cham Soju
420187,Go Dung Uh Goo E
420187,Dol Sot Bi Bim Bam
420187,Assorted Soon Do Boo
420193,Mul Nyng Myun
420193,Sal Go Gi Dang Myun
420193,Sal Go Gi Gook Su
420175,Gal Bi Tang
420183,Dol Sot Bi Bim Bam
420183,Seafood Soon Do Boo
420183,Tong Gal Bi
420169,Dol Sot Bi Bim Bam
420232,Dduc Dan Doo Gook
420232,Sal Go Gi Gook Su
420172,Bi Bim Bab
420172,Bul Go Gi
420219,Dol Sot Bi Bim Bam
420219,Assorted Soon Do Boo
420210,Dol Sot Bi Bim Bam
420210,Gal Bi Tang
420224,Dduc Dan Doo Gook
420224,coca-cola
420224,Dak Bool Go Gee
420236,Gal Bi Tang
420236,Soon Dea Gook Bab
420177,Gal Bi Tang
420154,Dda Ro Gook Bab
420165,Dduc Dan Doo Gook
420281,Dak Bool Go Gee
420253,Sal Go Gi Dang Myun
420253,Squid Bool Go Gi
420218,O Sam Bool Go Gi
420218,ChuUm ChuRum
420273,Sal Go Gi Gook Su
420256,Dak Bool Go Gee
420245,Dak Bool Go Gee
420279,Mul Nyng Myun
420201,Seafood Soon Do Boo
420228,Rice
420228,Dak Bool Go Gee
420198,Spicy Dal Gal Bi
420176,Man Doo Jun Gol
420176,Rice
420176,Squid Bool Go Gi
420191,Rice
420191,Pork Bool Go Gee
420185,Mushroom Soon Doo Bu
420185,LA Galbi
420186,Rice
420204,Cass
420204,Dak Bool Go Gee
420184,Dook Bea Gi Bol Goo Gi
420184,Pork Bool Go Gee
420387,Bo Dea Jji Gea
420387,Rice
420387,ChuUm ChuRum
420536,LA Galbi
420536,Seafood Pancake
420536,Jap Chea
420536,Gam Ja Tang
420519,LA Galbi
420519,Bi Bim Neng Myun
420550,LA Galbi
420550,Gam Ja Tang
420580,Soon Dea Gook Bab
420580,Dda Ro Gook Bab
420590,LA Galbi
420590,Gam Ja Tang
420488,LA Galbi
420488,Jjol Myun
420488,Seafood Pancake
420596,Dak Bool Go Gee
420596,Bul Go Gi
420596,Goon Man Doo
420551,Pork Bool Go Gee
420551,Yang Nyun Chicken
420551,Gam Ja Tang
420551,Jap Chea
420599,Tong Gal Bi
420599,Jjin Man Doo
420599,Gal Bi Tang
420528,Bul Go Gi
420528,Seafood Pancake
420528,Gam Ja Tang
420511,Goon Man Doo
420511,Jjin Man Doo
420487,Jjin Man Doo
420487,Gal Bi Tang
420576,Jjol Myun
420576,Bo Ssam
420576,Soon Dea Jup Si
420574,Squid Bool Go Gi
420574,Tong Gal Bi
420574,Gam Ja Tang
420552,Mul Nyng Myun
420552,Gam Ja Tang
420552,Bo Ssam
420475,Cham Soju
420475,Canadian Pint
420475,LA Galbi
420475,Dda Ro Gook Bab
420475,Goon Man Doo
420470,Canadian Pitcher
420470,ChuUm ChuRum
420470,Soon Dea Jup Si
420470,Mul Nyng Myun
420473,Cham Soju
420473,Canadian Pitcher
420473,Open Item
420473,ChuUm ChuRum
420473,Pork Bool Go Gee
420473,Bo Dea Jji Gea
420473,Kim Chi Soon Doo Boo
420473,Soon Dea Jup Si
420473,Goon Man Doo
420439,Cham Soju
420439,Canadian Pint
420439,LA Galbi
420437,Nestea
420437,Spicy Dal Gal Bi
420437,Open Item
420437,ChuUm ChuRum
420437,Yang Nyun Chicken
420437,Kim Chi Soon Doo Boo
420437,LA Galbi
420437,Dol Sot Bi Bim Bam
420437,Gal Bi Tang
420446,Nestea
420446,coca-cola
420446,Pork Bool Go Gee
420446,Yang Nyun Chicken
420446,Gam Ja Tang
420446,Seafood Pancake
420446,Jap Chea
420446,Kal Koc Soo
420446,Goon Man Doo
420412,Mushroom Soon Doo Bu
420412,Go Dung Uh Goo E
420477,Mushroom Soon Doo Bu
420477,Canadian Pint
420477,Sal Go Gi Gook Su
420474,Honey B Pint
420474,Yang Nyun Chicken
420474,Jap Chea
420479,coca-cola
420479,Gal Bi Jjim
420479,Kal Koc Soo
420411,Seafood Soon Do Boo
420440,Seafood Soon Do Boo
420440,LA Galbi
420444,Soy Soon Doo Boo
420444,Gam Ja Tang
420486,Kim Chi Soon Doo Boo
420486,Bi Bim Bab
420486,Bul Go Gi
420486,Gal Bi Tang
420483,Kim Chi Soon Doo Boo
420483,Yang Nyun Chicken
420460,Seafood Soon Do Boo
420460,Tong Gal Bi
420460,Kim Chi Soon Doo Boo
420410,Assorted Soon Do Boo
420410,Soon Dea Jup Si
420455,Assorted Soon Do Boo
420455,Bul Go Gi
420485,Assorted Soon Do Boo
420485,Yang Nyun Chicken
420436,Assorted Soon Do Boo
420436,Gal Bi Tang
420420,Assorted Soon Do Boo
420420,Kim Chi Soon Doo Boo
420415,Assorted Soon Do Boo
420484,Mushroom Soon Doo Bu
420484,Yang Nyun Chicken
420428,Rice
420428,Dduc Book Gi
420428,LA Galbi
420428,Goon Man Doo
420476,Spicy Dal Gal Bi
420429,Max 330ml
420429,Sal Go Gi Dang Myun
420429,Bul Go Gi
420464,Spicy Dal Gal Bi
420453,Spicy Dal Gal Bi
420453,Dak Bool Go Gee
420453,Gam Ja Tang
420453,Seafood Pancake
420453,LA Galbi
420443,Spicy Dal Gal Bi
420445,Spicy Dal Gal Bi
420505,Sal Go Gi Dang Myun
420523,Sal Go Gi Gook Su
420512,Sal Go Gi Gook Su
420497,Sal Go Gi Gook Su
420497,Gal Bi Tang
420472,Bek Se Joo
420472,Tong Gal Bi
420472,Soon Dea Jup Si
420471,Rice
420471,Dak Bool Go Gee
420471,Dduc Book Gi
420465,Rice
420465,Yang Nyun Chicken
420465,Jjin Man Doo
420452,Rice
420448,Rice
420448,Gam Ja Tang
420469,Open Item
420469,Sprite
420469,Gam Ja Tang
420469,LA Galbi
420421,ChuUm ChuRum
420517,Jok Bal
420517,Gam Ja Tang
420507,Yang Nyun Chicken
420507,Seafood Pancake
420555,Gam Ja Tang
420555,Jap Chea
420563,Gam Ja Tang
420554,Gam Ja Tang
420565,Gam Ja Tang
420504,Seafood Pancake
420504,Dda Ro Gook Bab
420504,Gal Bi Tang
420514,Seafood Pancake
420514,Gam Ja Tang
420542,Seafood Pancake
420542,Jap Chea
420542,Gam Ja Tang
420541,Soon Dea Jup Si
420541,Gam Ja Tang
420493,Soon Dea Jup Si
420493,Gam Ja Tang
420540,Jap Chea
420540,Gam Ja Tang
420545,Gam Ja Tang
420510,Dda Ro Gook Bab
420489,Dol Sot Bi Bim Bam
420506,Bi Bim Bab
420509,Bi Bim Bab
420571,Gal Bi Tang
420494,Gal Bi Tang
420491,Gal Bi Tang
420490,Gal Bi Tang
420564,Gal Bi Tang
420564,Juk Suk Bool Go Gi
420525,Gal Bi Tang
420532,Gam Ja Tang
420521,Gam Ja Tang
420513,Gam Ja Tang
420499,Gam Ja Tang
420499,Bo Dea Jji Gea
420482,Kim Chi Soon Doo Boo
420481,Kim Chi Soon Doo Boo
420481,Bi Bim Bab
420392,Dook Bea Gi Bol Goo Gi
420392,Ginger Ale
420392,Seafood Soon Do Boo
420366,Rice
420383,Sprite
420383,Gam Ja Tang
420383,Seafood Pancake
420383,Jap Chea
420405,Mushroom Soon Doo Bu
420405,Ginger Ale
420400,Canadian Pint
420400,Mushroom Soon Doo Bu
420400,Assorted Soon Do Boo
420354,Canadian Pitcher
420354,Mushroom Soon Doo Bu
420354,Spicy Dal Gal Bi
420354,Cham Soju
420379,Mushroom Soon Doo Bu
420379,Soy Soon Doo Boo
420342,Mushroom Soon Doo Bu
420386,ChuUm ChuRum
420449,Tong Gal Bi
420449,Gal Bi Jjim
420449,Jap Chea
420456,Tong Gal Bi
420456,Dak Bool Go Gee
420456,Gam Ja Tang
420459,Sal Go Gi Gook Su
420422,Sal Go Gi Gook Su
420458,Sal Go Gi Gook Su
420458,Kim Chi Soon Doo Boo
420458,Mul Nyng Myun
420424,Dak Bool Go Gee
420424,Gam Ja Tang
420424,Jap Chea
420424,Dol Sot Bi Bim Bam
420322,Spicy Dal Gal Bi
420322,Soon Dea Jup Si
420322,Tsing Tao
420330,Spicy Dal Gal Bi
420396,Spicy Dal Gal Bi
420344,Spicy Dal Gal Bi
420364,Cham Soju
420364,Bo Ssam
420337,Gal Bi Jjim
420355,Jok Bal
420346,Jap Chea
420346,Jok Bal
420381,Gam Ja Tang
420352,Gam Ja Tang
420352,Jap Chea
420388,Gam Ja Tang
420388,Seafood Pancake
420401,Gam Ja Tang
420394,Gam Ja Tang
420368,Assorted Soon Do Boo
420323,Seafood Soon Do Boo
420328,Kim Chi Soon Doo Boo
420367,Soy Soon Doo Boo
420431,Gal Bi Jjim
420431,Jap Chea
420466,Gam Ja Tang
420466,Goon Man Doo
420461,Gam Ja Tang
420461,Dol Sot Bi Bim Bam
420457,Gam Ja Tang
420457,Seafood Pancake
420434,Gal Bi Jjim
420450,Bul Nak Jun Gol
420442,Bi Bim Bab
420442,Seafood Pancake
420442,Jap Chea
420442,Bul Go Gi
420442,Goon Man Doo
420418,Gam Ja Tang
420447,Gam Ja Tang
420447,Bul Go Gi
420425,Gam Ja Tang
420425,LA Galbi
420480,Yang Nyun Chicken
420480,Kim Chi Soon Doo Boo
420468,Kim Chi Soon Doo Boo
420468,Squid Bool Go Gi
420468,Go Dung Uh Goo E
420468,Bul Go Gi
420468,Gal Bi Tang
420467,Kim Chi Soon Doo Boo
420462,Jap Chea
420462,Bul Go Gi
420427,Soon Dea Jup Si
420427,LA Galbi
420427,Gal Bi Tang
420454,Soon Dea Jup Si
420454,Soon Dea Gook Bab
420454,Dda Ro Gook Bab
420454,Goon Man Doo
420432,Bi Bim Bab
420432,Mul Nyng Myun
420426,Soon Dea Gook Bab
420426,Squid Bool Go Gi
420414,Soon Dea Gook Bab
420463,Go Dung Uh Goo E
420438,Bul Go Gi
420438,LA Galbi
420419,Dda Ro Gook Bab
420417,Dda Ro Gook Bab
420478,Gal Bi Tang
420413,Dol Sot Bi Bim Bam
420433,Dol Sot Bi Bim Bam
420433,Bi Bim Neng Myun
420430,Dol Sot Bi Bim Bam
420423,Dol Sot Bi Bim Bam
420423,Goon Man Doo
421419,Cham Soju
421419,Honey B Pint
421419,Soon Dea Jup Si
421419,Spicy Dal Gal Bi
421419,Jok Bal
421328,Sake
421328,Bul Nak Jun Gol
421417,Cham Soju
421417,Honey B Pitcher
421417,Bo Ssam
421410,Cham Soju
421410,Canadian Pitcher
421410,Honey B Pitcher
421410,ChuUm ChuRum
421373,Cham Soju
421373,Rice
421373,Dak Bool Go Gee
421388,Cham Soju
421388,ChuUm ChuRum
421388,Dak Bool Go Gee
421388,LA Galbi
421388,Tong Gal Bi
421388,Gam Ja Tang
421388,Goon Man Doo
421351,Canadian Pitcher
421351,Cham Soju
421351,ChuUm ChuRum
421351,Soon Dea Jup Si
421351,Seafood Soon Do Boo
421351,Spicy Dal Gal Bi
421351,LA Galbi
421351,Sal Go Gi Dang Myun
421351,Bo Ssam
421351,Goon Man Doo
421352,Honey B Pint
421352,Tsing Tao
421352,coca-cola
421352,Seafood Soon Do Boo
421352,LA Galbi
421352,Jjin Man Doo
421350,Honey B Pint
421350,LA Galbi
421350,Gam Ja Tang
421350,Kal Koc Soo
421350,Jjin Man Doo
421341,Honey B Pint
421341,Go Dung Uh Goo E
421341,Soon Dea Gook Bab
421312,Canadian Pint
421312,Seafood Pancake
421312,Jap Chea
421312,Pork Bool Go Gee
421312,Mul Nyng Myun
421312,Tong Gal Bi
421312,Juk Suk Bool Go Gi
421312,Gal Bi Tang
421312,Bi Bim Neng Myun
421312,Goon Man Doo
421315,coca-cola
421315,Seafood Pancake
421315,Bo Dea Jji Gea
421338,coca-cola
421338,LA Galbi
421338,Squid Bool Go Gi
421338,Goon Man Doo
421400,Assorted Soon Do Boo
421400,Dduc Book Gi
421306,Assorted Soon Do Boo
421306,Soon Dea Gook Bab
421306,Dol Sot Bi Bim Bam
421303,Assorted Soon Do Boo
421303,Seafood Soon Do Boo
421304,Assorted Soon Do Boo
421304,Mushroom Soon Doo Bu
421304,Seafood Pancake
421304,Seafood Soon Do Boo
421304,Dak Bool Go Gee
421349,coca-cola
421349,Dduc Book Gi
421349,Jok Bal
421426,Diet Coke
421426,Kim Chi Soon Doo Boo
421426,Seafood Pancake
421426,Dol Sot Bi Bim Bam
421353,Nestea
421353,coca-cola
421353,Seafood Pancake
421353,Jap Chea
421353,7-up
421353,LA Galbi
421353,Squid Bool Go Gi
421353,Gal Bi Jjim
421423,coca-cola
421423,Yang Nyun Chicken
421423,Goon Man Doo
421372,coca-cola
421372,Spicy Dal Gal Bi
421372,Mul Nyng Myun
421372,Dak Bool Go Gee
421420,Honey B Pint
421420,Soon Dea Jup Si
421420,Chung Ha
421420,Ashai
421390,Open Item
421390,Spicy Dal Gal Bi
421390,Jok Bal
421390,Gam Ja Tang
421399,Sprite
421399,LA Galbi
421387,Open Item
421387,Dak Bool Go Gee
421387,Gam Ja Tang
421387,Jjol Myun
421301,Open Item
421301,Rice
421301,Sal Go Gi Gook Su
421301,Dduc Dan Doo Gook
421377,Rice
421377,O Sam Bool Go Gi
421379,Rice
421379,Seafood Soon Do Boo
421379,LA Galbi
421379,Bo Ssam
421379,Dduc Dan Doo Gook
421374,ChuUm ChuRum
421374,Jap Chea
421374,Pork Bool Go Gee
421374,LA Galbi
421374,Gam Ja Tang
421339,Spicy Dal Gal Bi
421344,Spicy Dal Gal Bi
421424,ChuUm ChuRum
421424,Jok Bal
421361,Rice
421361,Dak Bool Go Gee
421361,Bo Dea Jji Gea
421409,Ginger Ale
421409,Sal Go Gi Gook Su
421369,Ginger Ale
421369,Jap Chea
421369,Spicy Dal Gal Bi
421369,Cold Sake
421369,Yang Nyun Chicken
421369,Squid Bool Go Gi
421369,Tong Gal Bi
421369,Man Doo Jub Si
421369,Goon Man Doo
421356,Ginger Ale
421356,Soon Dea Gook Bab
421356,Jjol Myun
421356,Dduc Dan Doo Gook
421356,Dol Sot Bi Bim Bam
421318,Mushroom Soon Doo Bu
421427,Mushroom Soon Doo Bu
421427,Yang Nyun Chicken
421427,Squid Bool Go Gi
421427,Dol Sot Bi Bim Bam
421427,Goon Man Doo
421427,Dda Ro Gook Bab
421327,Rice
421327,Kal Koc Soo
421327,Dda Ro Gook Bab
421330,Rice
421330,Gal Bi Jjim
421330,Goon Man Doo
421325,Rice
421325,Seafood Soon Do Boo
421325,Kim Chi Soon Doo Boo
421319,Dook Bea Gi Bol Goo Gi
421319,Dduc Dan Doo Gook
421421,Seafood Soon Do Boo
421421,Bul Go Gi
421418,Seafood Soon Do Boo
421418,Juk Suk Bool Go Gi
421310,Seafood Pancake
421310,Go Dung Uh Goo E
421308,Seafood Pancake
421308,Gam Ja Tang
421308,Bi Bim Neng Myun
421299,Seafood Pancake
421299,LA Galbi
421299,Jok Bal
421313,Seafood Pancake
421313,Go Dung Uh Goo E
421313,Tong Gal Bi
421313,Gal Bi Tang
421364,Seafood Pancake
421364,Squid Bool Go Gi
421364,LA Galbi
421364,Gam Ja Tang
421364,Dol Sot Bi Bim Bam
421366,Seafood Pancake
421366,Spicy Dal Gal Bi
421366,Pork Bool Go Gee
421366,Bo Ssam
421366,Gal Bi Tang
421360,Seafood Pancake
421360,Gam Ja Tang
421355,Seafood Pancake
421355,Jap Chea
421355,Gal Bi Jjim
421355,Man Doo Jub Si
421355,Dol Sot Bi Bim Bam
421370,Jap Chea
421370,Seafood Pancake
421370,Yang Nyun Chicken
421370,Gam Ja Tang
421370,Goon Man Doo
421362,Soon Dea Jup Si
421362,Sal Go Gi Gook Su
421362,Jjol Myun
421393,Yang Nyun Chicken
421393,LA Galbi
421393,Goon Man Doo
421405,Yang Nyun Chicken
421405,Seafood Pancake
421363,Soon Dea Jup Si
421363,Man Doo Jun Gol
421363,Go Dung Uh Goo E
421368,Soon Dea Jup Si
421368,O Sam Bool Go Gi
421368,Gal Bi Tang
421367,Seafood Pancake
421367,Kim Chi Soon Doo Boo
421367,Bul Go Gi
421367,Dak Bool Go Gee
421367,Bo Dea Jji Gea
421367,Goon Man Doo
421311,Seafood Soon Do Boo
421311,LA Galbi
421311,Dol Sot Bi Bim Bam
421302,Seafood Soon Do Boo
421302,Dda Ro Gook Bab
421348,Soy Soon Doo Boo
421348,Dda Ro Gook Bab
421343,Seafood Soon Do Boo
421343,Soon Dea Gook Bab
421343,Sal Go Gi Gook Su
421391,Seafood Soon Do Boo
421391,Seafood Pancake
421391,Gam Ja Tang
421346,Seafood Soon Do Boo
421346,LA Galbi
421422,Kim Chi Soon Doo Boo
421394,Kim Chi Soon Doo Boo
421394,Pork Bool Go Gee
421408,Seafood Pancake
421408,7-up
421408,Juk Suk Bool Go Gi
421375,Seafood Pancake
421375,Pork Bool Go Gee
421375,Gam Ja Tang
421375,Dol Sot Bi Bim Bam
421309,Kim Chi Soon Doo Boo
421309,Sal Go Gi Dang Myun
421309,Dol Sot Bi Bim Bam
421321,Kim Chi Soon Doo Boo
421321,Dda Ro Gook Bab
421376,Kim Chi Soon Doo Boo
421376,Pork Bool Go Gee
421386,Kim Chi Soon Doo Boo
421386,Mul Nyng Myun
421323,Kim Chi Soon Doo Boo
421434,Squid Bool Go Gi
421434,Goon Man Doo
421434,Bul Go Gi
421438,Squid Bool Go Gi
421438,Sal Go Gi Gook Su
421438,Bi Bim Neng Myun
421438,Mushroom Soon Doo Bu
421429,Squid Bool Go Gi
421429,Yang Nyun Chicken
421429,Assorted Soon Do Boo
421546,Soon Dea Gook Bab
421546,Kokanee
421495,Soon Dea Gook Bab
421495,Sal Go Gi Gook Su
421495,Gal Bi Tang
421495,Rice
421515,Soon Dea Gook Bab
421515,Seafood Soon Do Boo
421457,Squid Bool Go Gi
421457,Spicy Dal Gal Bi
421460,Squid Bool Go Gi
421460,LA Galbi
421460,Bo Ssam
421503,Squid Bool Go Gi
421503,LA Galbi
421503,Spicy Dal Gal Bi
421503,Seafood Pancake
421503,Jap Chea
421503,Assorted Soon Do Boo
421503,Seafood Soon Do Boo
421516,Squid Bool Go Gi
421516,Pork Bool Go Gee
421498,Squid Bool Go Gi
421498,Mul Nyng Myun
421498,Rice
421484,Squid Bool Go Gi
421468,Squid Bool Go Gi
421468,Tong Gal Bi
421468,Bi Bim Neng Myun
421468,Jok Bal
421468,Diet Coke
421468,ChuUm ChuRum
421468,Seafood Pancake
421468,Jap Chea
421483,Soon Dea Gook Bab
421483,LA Galbi
421483,Man Doo Jun Gol
421469,Soon Dea Gook Bab
421469,Yang Nyun Chicken
421499,LA Galbi
421497,LA Galbi
421497,Ashai
421497,Gam Ja Tang
421497,Dol Sot Bi Bim Bam
421497,Ginger Ale
421497,Open Item
421497,Seafood Pancake
421497,Assorted Soon Do Boo
421497,coca-cola
421494,LA Galbi
421494,Dduc Book Gi
421492,LA Galbi
421492,Dduc Book Gi
421492,Rice
421492,Seafood Pancake
421492,Jap Chea
421493,LA Galbi
421493,Gal Bi Jjim
421493,Man Doo Jub Si
421521,LA Galbi
421521,Goon Man Doo
421521,Bo Dea Jji Gea
421521,coca-cola
421526,LA Galbi
421526,Seafood Soon Do Boo
421536,LA Galbi
421536,Gal Bi Tang
421428,Soon Dea Gook Bab
421428,Dda Ro Gook Bab
421535,LA Galbi
421535,Gam Ja Tang
421535,Jok Bal
421535,Jap Chea
421533,LA Galbi
421533,Bul Go Gi
421533,Yang Nyun Chicken
421533,coca-cola
421527,LA Galbi
421527,Jap Chea
421474,Go Dung Uh Goo E
421474,Goon Man Doo
421474,Gal Bi Tang
421456,Mul Nyng Myun
421456,Gal Bi Tang
421481,Goon Man Doo
421481,LA Galbi
421481,Gal Bi Tang
421481,Kim Chi Soon Doo Boo
421481,coca-cola
421486,Goon Man Doo
421486,Bul Go Gi
421486,Jap Chea
421441,Goon Man Doo
421441,Bo Dea Jji Gea
421480,Jjin Man Doo
421480,Bul Go Gi
421480,Dduc Dan Doo Gook
421480,Dol Sot Bi Bim Bam
421504,Goon Man Doo
421504,Tong Gal Bi
421504,Gal Bi Jjim
421504,Assorted Soon Do Boo
421505,Goon Man Doo
421505,Mul Nyng Myun
421505,Gam Ja Tang
421505,Kokanee
421542,Goon Man Doo
421542,Jjol Myun
421542,Kim Chi Soon Doo Boo
421542,Assorted Soon Do Boo
421549,Goon Man Doo
421549,Gal Bi Tang
421549,Dol Sot Bi Bim Bam
421549,Kim Chi Soon Doo Boo
421529,Goon Man Doo
421529,O Sam Bool Go Gi
421519,Goon Man Doo
421519,Bul Go Gi
421519,Yang Nyun Chicken
421519,Dda Ro Gook Bab
421519,Rice
421519,coca-cola
421518,Jjol Myun
421518,Juk Suk Bool Go Gi
421518,Gal Bi Tang
421518,Seafood Pancake
421478,Mul Nyng Myun
421478,LA Galbi
421478,Seafood Pancake
421487,Mul Nyng Myun
421487,Jjol Myun
421487,Kal Koc Soo
421487,LA Galbi
421487,Bul Go Gi
421487,Cold Sake
421487,O Sam Bool Go Gi
421487,Gam Ja Tang
421487,Bo Ssam
421487,Soon Dea Jup Si
421487,Jok Bal
421487,Canadian Pitcher
421487,Rice
421487,Seafood Pancake
421473,Mul Nyng Myun
421473,Yang Nyun Chicken
421473,Seafood Soon Do Boo
421471,Mul Nyng Myun
421470,Mul Nyng Myun
421506,Jjol Myun
421506,Dda Ro Gook Bab
421510,Jjol Myun
421510,Bul Go Gi
421510,Gal Bi Tang
421510,Seafood Pancake
421502,Kal Koc Soo
421502,Assorted Soon Do Boo
421491,LA Galbi
421491,Gam Ja Tang
421491,Canadian Pitcher
421491,Jap Chea
421406,O Sam Bool Go Gi
421488,Sal Go Gi Dang Myun
421488,Mushroom Soon Doo Bu
421345,O Sam Bool Go Gi
421345,LA Galbi
421345,Dol Sot Bi Bim Bam
421345,Gal Bi Tang
421365,O Sam Bool Go Gi
421432,Sal Go Gi Gook Su
421432,Assorted Soon Do Boo
421452,Dak Bool Go Gee
421452,LA Galbi
421461,Tong Gal Bi
421461,Dda Ro Gook Bab
421461,Gal Bi Tang
421461,Dduc Book Gi
421342,O Sam Bool Go Gi
421342,Yang Nyun Chicken
421342,Goon Man Doo
421395,Spicy Dal Gal Bi
421395,Gal Bi Tang
421425,Ashai
421425,Man Doo Jun Gol
421425,Dak Bool Go Gee
421425,Bo Ssam
421455,Dak Bool Go Gee
421455,Gam Ja Tang
421455,Nestea
421522,Dak Bool Go Gee
421522,Dook Bea Gi Bol Goo Gi
421522,Seafood Soon Do Boo
421442,LA Galbi
421442,Dduc Book Gi
421442,Open Item
421442,Rice
421442,Seafood Pancake
421436,LA Galbi
421436,Dook Bea Gi Bol Goo Gi
421436,Seafood Pancake
421436,Assorted Soon Do Boo
421433,LA Galbi
421433,Dda Ro Gook Bab
421525,Bul Go Gi
421525,Dol Sot Bi Bim Bam
421454,LA Galbi
421454,Soon Dea Jup Si
421454,Dda Ro Gook Bab
421454,Dduc Dan Doo Gook
421454,Diet Coke
421465,LA Galbi
421465,7-up
421465,Jok Bal
421465,Ginger Ale
421465,Nestea
421465,Mak Kul Ri
421465,Mushroom Soon Doo Bu
421465,Seafood Pancake
421463,LA Galbi
421463,Gam Ja Tang
421463,Soon Dea Jup Si
421543,Pork Bool Go Gee
421543,Kokanee
421543,Kim Chi Soon Doo Boo
421513,Pork Bool Go Gee
421513,Gal Bi Tang
421508,Pork Bool Go Gee
421439,Pork Bool Go Gee
421439,Dda Ro Gook Bab
421439,Nestea
421548,Pork Bool Go Gee
421548,Soon Dea Jup Si
421548,Canadian Pitcher
421548,ChuUm ChuRum
421548,Kim Chi Soon Doo Boo
421479,Bul Go Gi
421479,Mushroom Soon Doo Bu
421435,Bul Go Gi
421435,Dol Sot Bi Bim Bam
421435,Seafood Pancake
421435,Seafood Soon Do Boo
421415,Bul Go Gi
421415,Soon Dea Gook Bab
421383,Bul Go Gi
421380,Bul Go Gi
421380,Goon Man Doo
421382,Bul Go Gi
421371,Bul Go Gi
421371,Goon Man Doo
421414,Dak Bool Go Gee
421412,Dak Bool Go Gee
421381,Dak Bool Go Gee
421307,Bul Go Gi
421359,LA Galbi
421359,Dak Bool Go Gee
421359,Gam Ja Tang
421358,Mul Nyng Myun
421358,Dduc Book Gi
421358,Bo Ssam
421324,Mul Nyng Myun
421402,LA Galbi
421317,Soon Dea Gook Bab
421317,Gal Bi Tang
421407,LA Galbi
421263,Open Item
421263,Dduc Book Gi
421263,Goon Man Doo
421263,Kim Chi Soon Doo Boo
421263,Ginger Ale
421263,Yang Nyun Chicken
421263,Jap Chea
421263,LA Galbi
421276,Open Item
421276,Rice
421276,Gam Ja Tang
421276,Goon Man Doo
421276,Kokanee
421276,Seafood Pancake
421276,Bul Go Gi
421292,Rice
421292,Gal Bi Tang
421291,Rice
421291,Dol Sot Bi Bim Bam
421291,Mul Man Doo
421291,coca-cola
421291,Pork Bool Go Gee
421289,Rice
421289,Assorted Soon Do Boo
421294,Sprite
421294,O Sam Bool Go Gi
421294,Goon Man Doo
421294,Seafood Pancake
